mc_number,mc_number_anon,doi,Journal,doi_article_prefix,container.title,published.print,issue,title,volume,author,issn,year,match,mc_prefix
AEJMicro-2024-0109,NA,10.1257/mic.20240109,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-11-01,4,Heterogeneous Noise and Stable Miscoordination,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2017-0306,NA,10.1257/mic.20170306,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-08-01,3,Newspapers in Times of Low Advertising Revenues,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2020-0106,NA,10.1257/mic.20200106,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-08-01,3,Learning in Games and the Interpretation of Natural Experiments,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2022-0100,NA,10.1257/mic.20220100,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-08-01,3,Judicial Mechanism Design,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2015-0242,NA,10.1257/mic.20150242,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-11-01,4,Political Kludges,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2019-0133,NA,10.1257/mic.20190133,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-02-01,1,Which Findings Should Be Published?,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2020-0309,NA,10.1257/mic.20200309,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-02-01,1,"Compatibility Choices, Switching Costs, and Data Portability",15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2016-0359,NA,10.1257/mic.20160359,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-02-01,1,The Risk of Failure: Trial and Error Learning and Long-Run Performance,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2017-0100,NA,10.1257/mic.20170100,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-08-01,3,Copyright and Generic Entry in Book Publishing,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2016-0277,NA,10.1257/mic.20160277,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-05-01,2,Career Concerns and the Nature of Skills,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2018-0065,NA,10.1257/mic.20180065,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-02-01,1,Sequential Preference Revelation in Incomplete Information Settings,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2020-0020,NA,10.1257/mic.20200020,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-08-01,3,Searching Forever After,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2018-0231,NA,10.1257/mic.20180231,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-02-01,1,Credibility of Crime Allegations,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2021-0100,NA,10.1257/mic.20210100,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-05-01,2,Dynamic Privacy Choices,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2017-0400,NA,10.1257/mic.20170400,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-05-01,2,Biased-Belief Equilibrium,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2019-0337,NA,10.1257/mic.20190337,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-05-01,2,Optimal Nonlinear Pricing by a Dominant Firm under Competition,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2022-0089,NA,10.1257/mic.20220089,AEJ:Micro,NA,American Economic Journal: Microeconomics,2024-02-01,1,A Random Reference Model,16,,1945-7685,2024,TRUE,AEJMicro
AEJMicro-2016-0247,NA,10.1257/mic.20160247,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-11-01,4,Disclosure to a Psychological Audience,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2017-0077,NA,10.1257/mic.20170077,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-05-01,2,Strategic Performance of Deferred Acceptance in Dynamic Matching Problems,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2022-0374,NA,10.1257/mic.20220374,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-08-01,3,Reputation and Efficiency: Information Design,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2018-0344,NA,10.1257/mic.20180344,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-08-01,3,Utilitarian Aggregation with Heterogeneous Beliefs,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2022-0260,NA,10.1257/mic.20220260,AEJ:Micro,NA,American Economic Journal: Microeconomics,2024-08-01,3,Monitoring Teams,16,,1945-7685,2024,TRUE,AEJMicro
AEJMicro-2020-0192,NA,10.1257/mic.20200192,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-05-01,2,Learning by Choosing: Career Concerns with Observable Actions,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2017-0411,NA,10.1257/mic.20170411,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-02-01,1,Experimenting with Career Concerns,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2017-0407,NA,10.1257/mic.20170407,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-05-01,2,"At the Helm, Kirk or Spock? The Pros and Cons of Charismatic Leadership",15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2016-0347,NA,10.1257/mic.20160347,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-02-01,1,"Make and Buy: Outsourcing, Vertical Integration, and Cost Reduction",11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2016-0202,NA,10.1257/mic.20160202,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-02-01,1,Impressionable Voters,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2017-0085,NA,10.1257/mic.20170085,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-08-01,3,Coercive Trade Policy,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2023-0275,NA,10.1257/mic.20230275,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-02-01,1,Scoring Strategic Agents,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2017-0115,NA,10.1257/mic.20170115,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-08-01,3,Two-Sided Matching with (Almost) One-Sided Preferences,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2020-0138,NA,10.1257/mic.20200138,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-11-01,4,A Theory of One-Size-Fits-All Recommendations,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2017-0271,NA,10.1257/mic.20170271,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-02-01,1,Randomizing Endowments: An Experimental Study of Rational Expectations and Reference-Dependent Preferences,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2023-0326,NA,10.1257/mic.20230326,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-11-01,4,Social Learning and Strategic Pricing with Rating Systems,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2021-0324,NA,10.1257/mic.20210324,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-11-01,4,Multihoming and Oligopolistic Platform Competition,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2019-0008,NA,10.1257/mic.20190008,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-11-01,4,A Delegation-Based Theory of Expertise,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2017-0007,NA,10.1257/mic.20170007,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-05-01,2,Behavioral Economics and the Atheoretical Style,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2016-0345,NA,10.1257/mic.20160345,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-05-01,2,A Mechanism for Eliciting Second-Order Beliefs and the Inclination to Choose,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2023-0169,NA,10.1257/mic.20230169,AEJ:Micro,NA,American Economic Journal: Microeconomics,2024-11-01,4,On Optimal Scheduling,16,,1945-7685,2024,TRUE,AEJMicro
AEJMicro-2020-0027,NA,10.1257/mic.20200027,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-08-01,3,Competitive Information Disclosure to an Auctioneer,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2018-0143,NA,10.1257/mic.20180143,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-02-01,1,Social Clubs and Social Networks,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2017-0181,NA,10.1257/mic.20170181,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-05-01,2,Policies in Relational Contracts,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2016-0220,NA,10.1257/mic.20160220,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-02-01,1,The Evolution of Cooperation: The Role of Costly Strategy Adjustments,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2015-0272,NA,10.1257/mic.20150272,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-02-01,1,Product versus Process: Innovation Strategies of Multiproduct Firms,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2017-0112,NA,10.1257/mic.20170112,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-08-01,3,An Experimental Comparison of Risky and Riskless Choice—Limitations of Prospect Theory and Expected Utility Theory,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2020-0227,NA,10.1257/mic.20200227,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-11-01,4,Transition Dynamics in Equilibrium Search,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2022-0049,NA,10.1257/mic.20220049,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-08-01,3,Similarity Nash Equilibria in Statistical Games,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2018-0052,NA,10.1257/mic.20180052,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-08-01,3,Image versus Information: Changing Societal Norms and Optimal Privacy,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2015-0147,NA,10.1257/mic.20150147,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-08-01,3,Two-Sided Investment and Matching with Multidimensional Cost Types and Attributes,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2018-0129,NA,10.1257/mic.20180129,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-11-01,4,Informational Cycles in Search Markets,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2017-0139,NA,10.1257/mic.20170139,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-08-01,3,Strategic Teaching and Learning in Games,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2018-0301,NA,10.1257/mic.20180301,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-05-01,2,Exponential Satisficing,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2024-0190,NA,10.1257/mic.20240190,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-11-01,4,(Pro-)Social Learning and Strategic Disclosure,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2019-0025,NA,10.1257/mic.20190025,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-08-01,3,Managerial Style and Attention,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2020-0284,NA,10.1257/mic.20200284,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-11-01,4,Screening Dominance: A Comparison of Noisy Signals,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2018-0234,NA,10.1257/mic.20180234,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-02-01,1,A Leverage Theory of Tying in Two-Sided Markets with Nonnegative Price Constraints,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2020-0352,NA,10.1257/mic.20200352,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-02-01,1,Sequential Learning,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2018-0302,NA,10.1257/mic.20180302,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-05-01,2,Incomplete Information Games with Ambiguity Averse Players,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2017-0158,NA,10.1257/mic.20170158,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-05-01,2,The Comparative Statics of Optimal Hierarchies,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2016-0252,NA,10.1257/mic.20160252,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-05-01,2,Revisiting the Relationship between Competition and Price Discrimination,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2020-0399,NA,10.1257/mic.20200399,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-11-01,4,Reaping the Informational Surplus in Bayesian Persuasion,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2018-0155,NA,10.1257/mic.20180155,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-02-01,1,One Markup to Rule Them All: Taxation by Liquor Pricing Regulation,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2017-0183,NA,10.1257/mic.20170183,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-05-01,2,The Economics of Crowdfunding,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2020-0070,NA,10.1257/mic.20200070,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-08-01,3,Experience Goods and Consumer Search,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2019-0204,NA,10.1257/mic.20190204,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-08-01,3,Matching in Networks with Bilateral Contracts: Corrigendum,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2024-0034,NA,10.1257/mic.20240034,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-08-01,3,Bargaining and Information Acquisition,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2020-0039,NA,10.1257/mic.20200039,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-11-01,4,"Prosecutor Quality, Witness Participation, Crime, and Reform",13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2018-0077,NA,10.1257/mic.20180077,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-05-01,2,Revealed Preference Implications of Backward Induction and Subgame Perfection,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2024-0197,NA,10.1257/mic.20240197,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-11-01,4,On the Alignment of Consumer Surplus and Total Surplus under Competitive Price Discrimination,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2020-0378,NA,10.1257/mic.20200378,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-02-01,1,Moral Hazard and Efficiency in a Frictional Market,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2018-0107,NA,10.1257/mic.20180107,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-11-01,4,Hybrid All-Pay and Winner-Pay Contests,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2023-0040,NA,10.1257/mic.20230040,AEJ:Micro,NA,American Economic Journal: Microeconomics,2024-05-01,2,Consumer Search and Product Returns in E-Commerce,16,,1945-7685,2024,TRUE,AEJMicro
AEJMicro-2013-0078,NA,10.1257/mic.20130078,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-02-01,1,Coarse Grades: Informing the Public by Withholding Information,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2021-0259,NA,10.1257/mic.20210259,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-08-01,3,Competition for Attention and News Quality,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2018-0315,NA,10.1257/mic.20180315,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-02-01,1,Searching for Service,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2020-0186,NA,10.1257/mic.20200186,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-11-01,4,Accountability and Grand Corruption,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2020-0266,NA,10.1257/mic.20200266,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-02-01,1,Censorship and Reputation,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2018-0170,NA,10.1257/mic.20180170,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-05-01,2,"Fees, Reputation, and Information Production in the Credit Rating Industry",13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2020-0230,NA,10.1257/mic.20200230,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-11-01,4,Disclosure and Favoritism in Sequential Elimination Contests,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2017-0322,NA,10.1257/mic.20170322,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-08-01,3,"Multidimensional Reasoning in Games: Framework, Equilibrium, and Applications",11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2018-0326,NA,10.1257/mic.20180326,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-08-01,3,Experimentation with Self-Serving Attribution Biases,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2023-0255,NA,10.1257/mic.20230255,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-02-01,1,A Random Dictator Is All You Need,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2022-0107,NA,10.1257/mic.20220107,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-11-01,4,A Model of Sequential Crisis Management,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2019-0338,NA,10.1257/mic.20190338,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-05-01,2,"Transforming Ordinal Riskless Utility into Cardinal Risky Utility: A Comment on Chung, Glimcher, and Tymula (2019)",14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2018-0359,NA,10.1257/mic.20180359,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-08-01,3,"Communities, Co-ops, and Clubs: Social Capital and Incentives in Large Collective Organizations",13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2019-0296,NA,10.1257/mic.20190296,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-05-01,2,Tractable Model of Dynamic Many-to-Many Matching,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2023-0115,NA,10.1257/mic.20230115,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-02-01,1,"One Man, One Vote",17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2021-0372,NA,10.1257/mic.20210372,AEJ:Micro,NA,American Economic Journal: Microeconomics,2024-05-01,2,Strategic Incentives and the Optimal Sale of Information,16,,1945-7685,2024,TRUE,AEJMicro
AEJMicro-2016-0350,NA,10.1257/mic.20160350,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-02-01,1,"Market Share Contracts, Exclusive Dealing, and the Integer Problem",11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2020-0071,NA,10.1257/mic.20200071,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-02-01,1,Two-Stage Contests with Private Information,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2019-0372,NA,10.1257/mic.20190372,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-05-01,2,Group Hug: Platform Competition with User Groups,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2022-0046,NA,10.1257/mic.20220046,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-08-01,3,Bid Caps in Noisy Contests,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2016-0178,NA,10.1257/mic.20160178,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-02-01,1,Honest Equilibria in Reputation Games: The Role of Time Preferences,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2017-0280,NA,10.1257/mic.20170280,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-05-01,2,"Partners or Strangers? Cooperation, Monetary Trade, and the Choice of Scale of Interaction",11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2024-0240,NA,10.1257/mic.20240240,AEJ:Micro,NA,American Economic Journal: Microeconomics,2025-08-01,3,Monitoring Team Members: Information Waste and the Transparency Trap,17,,1945-7685,2025,TRUE,AEJMicro
AEJMicro-2019-0218,NA,10.1257/mic.20190218,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-05-01,2,False Positives and Transparency,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2017-0389,NA,10.1257/mic.20170389,AEJ:Micro,NA,American Economic Journal: Microeconomics,2019-11-01,4,Trust the Police? Self-Selection of Motivated Agents into the German Police Force,11,,1945-7685,2019,TRUE,AEJMicro
AEJMicro-2021-0392,NA,10.1257/mic.20210392,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-08-01,3,Bargaining over Treatment Choice under Disagreement,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2020-0115,NA,10.1257/mic.20200115,AEJ:Micro,NA,American Economic Journal: Microeconomics,2022-08-01,3,Investment and Information Acquisition,14,,1945-7685,2022,TRUE,AEJMicro
AEJMicro-2018-0293,NA,10.1257/mic.20180293,AEJ:Micro,NA,American Economic Journal: Microeconomics,2020-05-01,2,Digitizing Disclosure: The Case of Restaurant Hygiene Scores,12,,1945-7685,2020,TRUE,AEJMicro
AEJMicro-2015-0309,NA,10.1257/mic.20150309,AEJ:Micro,NA,American Economic Journal: Microeconomics,2018-08-01,3,When to Confront: The Role of Patience,10,,1945-7685,2018,TRUE,AEJMicro
AEJMicro-2020-0403,NA,10.1257/mic.20200403,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-02-01,1,Debunking Rumors in Networks,15,,1945-7685,2023,TRUE,AEJMicro
AEJMicro-2017-0187,NA,10.1257/mic.20170187,AEJ:Micro,NA,American Economic Journal: Microeconomics,2021-02-01,1,Strategic Experimentation with Congestion,13,,1945-7685,2021,TRUE,AEJMicro
AEJMicro-2021-0204,NA,10.1257/mic.20210204,AEJ:Micro,NA,American Economic Journal: Microeconomics,2023-08-01,3,Self-Reported Signaling,15,,1945-7685,2023,TRUE,AEJMicro
